delivery_id,driver_id,delivery_distance_meters,delivery_status
68520641,17703,1933,DELIVERED
68520735,902,3200,DELIVERED
68520763,1074,734,DELIVERED
68520790,7468,1456,DELIVERED
68520863,25409,2019,DELIVERED
68520909,14059,1604,DELIVERED
68521023,5628,1561,DELIVERED
68521327,16430,5017,DELIVERED
68521481,15834,1699,DELIVERED
68521582,13111,2191,DELIVERED
68522176,20495,2730,DELIVERED
68522220,10614,4290,DELIVERED
68522236,25651,552,DELIVERED
68522457,526,1182,DELIVERED
68522608,25651,5755,DELIVERED
68522609,29979,2317,DELIVERED
68522844,18862,2271,DELIVERED
68523190,7258,1425,DELIVERED
68523800,9025,1698,DELIVERED
68524540,5678,5595,DELIVERED
68524691,15898,1350,DELIVERED
68524704,7767,5840,DELIVERED
68525083,31061,2225,DELIVERED
68526219,26223,4056,DELIVERED
68526229,30030,1048,DELIVERED
68526348,8710,925,DELIVERED
68526406,22217,675,DELIVERED
68526520,15561,3842,DELIVERED
68526521,25651,5591,DELIVERED
68526643,26979,2451,DELIVERED
68526792,378,5591,DELIVERED
68527007,6165,1219,DELIVERED
68527199,26666,1965,DELIVERED
68527361,13117,1866,DELIVERED
68527437,6165,1358,DELIVERED
68527526,9043,2216,DELIVERED
68527532,7953,576,DELIVERED
68527568,25651,3250,DELIVERED
68527652,28165,4387,DELIVERED
68527781,15834,2380,DELIVERED
68527909,7468,5492,DELIVERED
68528039,13527,912,DELIVERED
68528182,25651,4301,DELIVERED
68528467,28165,1648,DELIVERED
68528489,16165,2049,DELIVERED
68528562,7953,3250,DELIVERED
68528679,4536,1612,DELIVERED
68528724,23399,4301,DELIVERED
68528734,7953,3995,DELIVERED
68528942,20495,4624,DELIVERED
68528948,2061,781,DELIVERED
68529021,8940,1153,DELIVERED
68529147,7468,3958,DELIVERED
68529178,7995,2137,DELIVERED
68529193,902,769,DELIVERED
68529342,24550,2187,DELIVERED
68529716,20495,5568,DELIVERED
68529777,23222,4935,DELIVERED
68529827,28633,3954,DELIVERED
68529987,23222,4195,DELIVERED
68530377,7773,1361,DELIVERED
68530417,726,1065,DELIVERED
68530603,25798,2370,DELIVERED
68530788,28633,5060,DELIVERED
68530789,29966,3512,DELIVERED
68531155,11941,427,DELIVERED
68531273,6646,5755,DELIVERED
68531426,4937,3830,DELIVERED
68531535,7396,1858,DELIVERED
68531575,1374,4168,DELIVERED
68531890,15086,5775,DELIVERED
68532068,5606,763,DELIVERED
68532184,9996,1356,DELIVERED
68532383,425,1297,DELIVERED
68532385,17322,1637,DELIVERED
68532405,1113,1658,DELIVERED
68532426,9996,292,DELIVERED
68532438,922,1284,DELIVERED
68532489,15086,2435,DELIVERED
68532568,2837,2268,DELIVERED
68532604,5107,1705,DELIVERED
68533113,5008,842,DELIVERED
68533125,27857,1110,DELIVERED
68533156,1374,5866,DELIVERED
68533394,24872,3010,DELIVERED
68533665,23780,3252,DELIVERED
68533798,1113,2434,DELIVERED
68533937,510,3496,DELIVERED
68534507,26879,2157,DELIVERED
68534730,15898,4078,DELIVERED
68534757,16430,3505,DELIVERED
68534900,27700,6354,DELIVERED
68534918,19793,2012,DELIVERED
68534929,28913,1118,DELIVERED
68534930,24571,1178,DELIVERED
68535065,25588,1499,DELIVERED
68535085,10614,2568,DELIVERED
68535289,25651,945,DELIVERED
68535340,17703,1798,DELIVERED
68535341,18862,2814,DELIVERED
68535462,25651,1708,DELIVERED
68535708,24997,1526,DELIVERED
68535778,731,1777,DELIVERED
68535967,26666,2172,DELIVERED
68536155,24715,2109,DELIVERED
68536216,526,3558,DELIVERED
68536455,12077,3010,DELIVERED
68536475,11263,2846,DELIVERED
68536611,24478,5218,DELIVERED
68536664,24478,5466,DELIVERED
68536782,7995,3634,DELIVERED
68536832,13074,4015,DELIVERED
68536899,19708,5661,DELIVERED
68536966,25651,7318,DELIVERED
68537250,19708,1208,DELIVERED
68537438,357,3763,DELIVERED
68537489,13074,5756,DELIVERED
68537492,29451,1032,DELIVERED
68537572,22198,4891,DELIVERED
68537700,28180,1751,DELIVERED
68537759,0,7016203,CANCELLED
68537820,8378,4396,DELIVERED
68537881,25409,4694,DELIVERED
68537957,6161,1748,DELIVERED
68538063,378,4902,DELIVERED
68538068,14805,1525,DELIVERED
68538190,15834,4433,DELIVERED
68538292,14805,215,DELIVERED
68538343,13111,789,DELIVERED
68538391,6361,1793,DELIVERED
68538394,15834,1616,DELIVERED
68538395,938,627,DELIVERED
68538454,13111,1309,DELIVERED
68538487,25651,4082,DELIVERED
68538804,0,4135,CANCELLED
68538927,30030,1049,DELIVERED
68538928,655,7093,DELIVERED
68539109,9509,2954,DELIVERED
68539116,9509,2082,DELIVERED
68539198,7767,3678,DELIVERED
68539206,6675,1234,DELIVERED
68539343,655,6999,DELIVERED
68539354,4536,137,DELIVERED
68539422,12132,2931,DELIVERED
68539469,15898,6796,DELIVERED
68539501,11869,5273,DELIVERED
68539589,10514,2884,DELIVERED
68539617,17907,4292,DELIVERED
68539632,25651,1605,DELIVERED
68539696,25651,655,DELIVERED
68539731,5402,2264,DELIVERED
68539753,14382,4302,DELIVERED
68539779,10927,2893,DELIVERED
68539918,902,2909,DELIVERED
68539994,902,4376,DELIVERED
68540009,13527,1096,DELIVERED
68540038,4536,1643,DELIVERED
68540117,20495,3986,DELIVERED
68540310,28165,3911,DELIVERED
68540316,28165,5885,DELIVERED
68540474,27736,6720,DELIVERED
68540547,28165,5363,DELIVERED
68540584,25798,4132,DELIVERED
68540614,7396,3048,DELIVERED
68540734,31126,2766,DELIVERED
68540777,18791,1599,DELIVERED
68540793,17907,4434,DELIVERED
68540862,14617,2647,DELIVERED
68540954,358,2045,DELIVERED
68541151,19793,3214,DELIVERED
68541557,28913,2548,DELIVERED
68541563,430,2888,DELIVERED
68541618,24550,5636,DELIVERED
68541900,2473,1170,DELIVERED
68541946,24715,3201,DELIVERED
68541970,13527,1828,DELIVERED
68542000,526,2477,DELIVERED
68542212,1113,2463,DELIVERED
68542272,526,6485,DELIVERED
68542588,5008,456,DELIVERED
68542608,14382,4082,DELIVERED
68542612,7468,4187,DELIVERED
68542697,23780,4145,DELIVERED
68542804,25588,1626,DELIVERED
68542824,24550,4380,DELIVERED
68542859,25651,708,DELIVERED
68542923,7615,6624,DELIVERED
68542972,22217,602,DELIVERED
68542973,15834,2177,DELIVERED
68543097,7468,4363,DELIVERED
68543161,5628,5094,DELIVERED
68543165,7773,2063,DELIVERED
68543217,15156,4028,DELIVERED
68543415,14784,4356,DELIVERED
68543470,13074,2326,DELIVERED
68543487,15834,7268,DELIVERED
68543493,7615,3311,DELIVERED
68543669,7615,7318,DELIVERED
68543778,9043,1937,DELIVERED
68543779,26319,4180,DELIVERED
68543850,9043,2573,DELIVERED
68544091,7773,2038,DELIVERED
68544116,922,914,DELIVERED
68544162,8710,956,DELIVERED
68544232,9509,4986,DELIVERED
68544253,18862,5558,DELIVERED
68544279,14805,1766,DELIVERED
68544354,14805,3966,DELIVERED
68544662,9509,1347,DELIVERED
68544741,25651,1043,DELIVERED
68544827,358,4940,DELIVERED
68544828,16180,789,DELIVERED
68544830,357,2504,DELIVERED
68544934,28913,1705,DELIVERED
68544984,10616,408,DELIVERED
68545160,2945,1233,DELIVERED
68545161,731,1521,DELIVERED
68545254,4536,2045,DELIVERED
68545317,5008,1569,DELIVERED
68545318,10927,2173,DELIVERED
68545471,1234,6876764,DELIVERED
68545508,2324,6876764,DELIVERED
68545846,10927,4476,DELIVERED
68545940,24571,3133,DELIVERED
68546001,12731,3263,DELIVERED
68546166,9380,1773,DELIVERED
68546356,10514,5151,DELIVERED
68546410,26666,3281,DELIVERED
68546466,23399,3678,DELIVERED
68546602,6656,4338,DELIVERED
68546767,7396,4353,DELIVERED
68546930,888,2139,DELIVERED
68547157,6161,5078,DELIVERED
68547198,11941,2147,DELIVERED
68547200,17322,1043,DELIVERED
68547297,7767,4428,DELIVERED
68547334,17322,2575,DELIVERED
68547551,17322,708,DELIVERED
68547772,7767,4239,DELIVERED
68547893,5052,2904,DELIVERED
68547928,902,6919,DELIVERED
68548121,14059,966,DELIVERED
68548124,7767,4765,DELIVERED
68548215,0,2997,CANCELLED
68548265,902,2628,DELIVERED
68548274,357,4338,DELIVERED
68548320,15898,3993,DELIVERED
68548389,425,1723,DELIVERED
68548480,15898,4461,DELIVERED
68548620,10614,4841,DELIVERED
68548622,30030,2363,DELIVERED
68548895,28633,6379,DELIVERED
68548929,15561,4320,DELIVERED
68548932,26251,1834,DELIVERED
68548996,378,4749,DELIVERED
68549082,29271,1535,DELIVERED
68549322,378,1339,DELIVERED
68549390,25651,4150,DELIVERED
68549412,378,4994,DELIVERED
68549414,28180,1493,DELIVERED
68549456,6675,2462,DELIVERED
68549510,29815,1689,DELIVERED
68549630,5628,1307,DELIVERED
68549631,24478,3050,DELIVERED
68549797,8378,3216,DELIVERED
68549839,24478,5588,DELIVERED
68549913,24478,4983,DELIVERED
68550036,8378,3423,DELIVERED
68550474,4536,730,DELIVERED
68550479,6161,5755,DELIVERED
68550718,19708,2422,DELIVERED
68550762,10614,6563,DELIVERED
68551110,9996,3279,DELIVERED
68551112,7773,1212,DELIVERED
68551194,27857,989,DELIVERED
68551201,7773,1052,DELIVERED
68551317,13111,931,DELIVERED
68551577,4937,1881,DELIVERED
68551585,14805,1716,DELIVERED
68551602,25651,5018,DELIVERED
68551798,358,1037,DELIVERED
68551823,3478,1973,DELIVERED
68551904,14805,2269,DELIVERED
68551905,9996,2789,DELIVERED
68552059,14805,2387,DELIVERED
68552061,24715,5018,DELIVERED
68552146,357,2029,DELIVERED
68552147,2473,1279,DELIVERED
68552502,526,2737,DELIVERED
68552895,0,2789,CANCELLED
68553016,526,1927,DELIVERED
68553125,19793,2976,DELIVERED
68553224,17907,4380,DELIVERED
68553257,9025,3637,DELIVERED
68553300,526,4479,DELIVERED
68553320,4536,1629,DELIVERED
68553373,4937,1940,DELIVERED
68553433,922,1729,DELIVERED
68553462,25651,1380,DELIVERED
68553597,357,3540,DELIVERED
68553767,28175,1110,DELIVERED
68553843,19793,1232,DELIVERED
68554001,5008,1243,DELIVERED
68554045,13074,2725,DELIVERED
68554070,13074,1808,DELIVERED
68554179,7773,2252,DELIVERED
68554297,26666,3154,DELIVERED
68554460,9025,3700,DELIVERED
68554557,9509,2474,DELIVERED
68554666,9509,3401,DELIVERED
68554715,9509,5189,DELIVERED
68554826,16430,2822,DELIVERED
68555011,6786,4477,DELIVERED
68555044,425,273,DELIVERED
68555054,6545,1491,DELIVERED
68555142,5300,1789,DELIVERED
68555158,9043,2822,DELIVERED
68555487,26223,2147,DELIVERED
68555511,15561,5338,DELIVERED
68555512,6089,1691,DELIVERED
68555608,14805,2036,DELIVERED
68556122,6089,493,DELIVERED
68556140,14805,1753,DELIVERED
68556248,6089,3219,DELIVERED
68556256,6089,4370,DELIVERED
68556270,7468,1717,DELIVERED
68556276,6675,1215,DELIVERED
68556323,28633,5397,DELIVERED
68556530,3478,895,DELIVERED
68556899,7468,1110,DELIVERED
68557015,28217,519,DELIVERED
68557170,378,3354,DELIVERED
68557184,31126,6905,DELIVERED
68557225,7468,7307,DELIVERED
68557239,15561,5398,DELIVERED
68557313,29812,1845,DELIVERED
68557561,378,4143,DELIVERED
68557672,23780,3921,DELIVERED
68557711,378,1907,DELIVERED
68557733,24550,5079,DELIVERED
68557737,16165,2058,DELIVERED
68557799,30030,4282,DELIVERED
68557966,15561,4101,DELIVERED
68558038,902,2401,DELIVERED
68558039,902,6998,DELIVERED
68558224,13111,735,DELIVERED
68558291,4937,2179,DELIVERED
68558339,25651,1711,DELIVERED
68558354,29812,2928,DELIVERED
68558355,14702,3382,DELIVERED
68558432,1374,2067,DELIVERED
68558451,14805,1491,DELIVERED
68558589,14805,2016,DELIVERED
68558686,25651,2051,DELIVERED
68558892,4444,5218,DELIVERED
68558895,29812,1161,DELIVERED
68559411,29812,1940,DELIVERED
68559571,13074,2275,DELIVERED
68559601,26666,2137,DELIVERED
68560020,2473,3154,DELIVERED
68560234,6666,3294,DELIVERED
68560342,8888,2713,DELIVERED
68560875,15561,5501,DELIVERED
68560941,7773,1876,DELIVERED
68560953,25651,7460,DELIVERED
68561301,25651,4230,DELIVERED
68561384,6089,2162,DELIVERED
68561527,3333,2051,DELIVERED
68561582,14805,4230,DELIVERED
68561584,4536,65,DELIVERED
68561654,902,7460,DELIVERED
68561709,0,1723,CANCELLED
68561811,922,2218,DELIVERED
68562595,29812,3421,DELIVERED
68562672,13074,7732,DELIVERED
68563725,378,3068,DELIVERED
68563786,1234,1711,DELIVERED
68564284,9043,4172,DELIVERED
68564336,6089,3213,DELIVERED
68564569,4536,1907,DELIVERED
68564690,29812,6612,DELIVERED
68565176,20011,3772,DELIVERED
68565397,7773,1401,DELIVERED
68565452,13074,4998,DELIVERED
68565581,13074,2236,DELIVERED
68566038,7468,2629,DELIVERED
68566397,7468,5229,DELIVERED
68566782,29812,4200,DELIVERED
68566968,1234,2629,DELIVERED
68567023,378,6785,DELIVERED
68567383,378,1774,DELIVERED
68567978,378,3278,DELIVERED
68568362,378,2498,DELIVERED
68568500,14805,443,DELIVERED
68568960,13074,1233,DELIVERED
68570359,14805,3329,DELIVERED
68574063,14805,576,DELIVERED
68574180,7468,4564,DELIVERED
68575061,13074,5229,DELIVERED
68575316,14805,2060,DELIVERED
68575437,14805,3155,DELIVERED
68575761,14805,2005,DELIVERED
68576004,25651,2664,DELIVERED
68577568,7468,1953,DELIVERED
68578376,378,2664,DELIVERED
68578575,29812,519,DELIVERED
68578582,29812,5243,DELIVERED
68578662,29812,1798,DELIVERED
68578716,14805,618,DELIVERED
68579687,29812,2035,DELIVERED
68579872,8521,2032,DELIVERED
68582457,26770,3291,DELIVERED
68582802,18487,2188,DELIVERED
68584072,22455,2052,DELIVERED
68584073,26442,2317,DELIVERED
68584278,1395,2640,DELIVERED
68584699,11063,2031,DELIVERED
68587156,7773,1595,DELIVERED
68588958,25651,522,DELIVERED
68588972,0,1867,CANCELLED
68589407,30299,2204,DELIVERED
68589416,0,983,CANCELLED
68589550,0,2024,CANCELLED
68589590,0,1727,CANCELLED
68589851,0,1112,CANCELLED
68605127,0,1599,CANCELLED
68605254,0,2553,CANCELLED
68605258,0,1848,CANCELLED
68605336,0,1229,CANCELLED
68605344,0,545,CANCELLED
68605415,0,1892,CANCELLED
68606092,0,1802,CANCELLED
68606320,0,7717,DELIVERED
68606423,30449,1704,DELIVERED
68606627,20500,3255,DELIVERED
68606737,11941,741,DELIVERED
68606748,617,2827,DELIVERED
68606750,387,1601,DELIVERED
68606951,24130,494,DELIVERED
68606987,29626,2515,DELIVERED
68607128,18754,1696,DELIVERED
68607476,26319,5055,DELIVERED
68607650,6952,837,DELIVERED
68607905,0,6500,CANCELLED
68607939,5250,1185,DELIVERED
68608283,5037,2346,DELIVERED
68608320,5018,3201,DELIVERED
68608659,0,2032,CANCELLED
68608777,6675,495,DELIVERED
68608919,771,5201,DELIVERED
68608940,15561,1937,DELIVERED
68609028,20245,2043,DELIVERED
68609205,28171,665,DELIVERED
68609272,26805,1561,DELIVERED
68609447,6878,1565,DELIVERED
68609448,639,2945,DELIVERED
68609450,5435,4131,DELIVERED
68609452,2969,1294,DELIVERED
68609638,3906,450,DELIVERED
68609684,2751,1027,DELIVERED
68609723,26511,1210,DELIVERED
68609733,1113,3542,DELIVERED
68609737,25651,6287,DELIVERED
68609981,25651,1924,DELIVERED
68610000,27122,4110,DELIVERED
68610036,511,6027,DELIVERED
68610103,8521,569,DELIVERED
68610114,511,1837,DELIVERED
68610124,26507,1377,DELIVERED
68610162,25651,2576,DELIVERED
68610308,25575,2663,DELIVERED
68610700,17977,1723,DELIVERED
68610702,17989,1341,DELIVERED
68610731,20248,4118,DELIVERED
68610765,26189,1855,DELIVERED
68610821,1599,330,DELIVERED
68610822,15231,5926,DELIVERED
68610934,10685,642,DELIVERED
68611003,25409,3818,DELIVERED
68611036,9996,1417,DELIVERED
68611069,1759,1341,DELIVERED
68611197,511,1837,DELIVERED
68611199,25618,1194,DELIVERED
68611247,28551,567,DELIVERED
68611311,1759,1540,DELIVERED
68611448,140,6287,DELIVERED
68611518,5539,1255,DELIVERED
68611845,975,3399,DELIVERED
68611857,16292,1162,DELIVERED
68611868,6646,1924,DELIVERED
68611870,17977,1754,DELIVERED
68611891,7549,4318,DELIVERED
68611936,15723,2108,DELIVERED
68611941,8378,2006,DELIVERED
68611962,28072,791,DELIVERED
68611997,174,696,DELIVERED
68612009,10616,1975,DELIVERED
68612020,17907,3628,DELIVERED
68612119,5028,2797,DELIVERED
68612244,7907,1350,DELIVERED
68612247,8771,281,DELIVERED
68612548,2674,1484,DELIVERED
68612549,5539,1357,DELIVERED
68612557,21154,1008,DELIVERED
68612621,16973,2283,DELIVERED
68612627,726,1618,DELIVERED
68612629,387,2179,DELIVERED
68612670,11615,524,DELIVERED
68612832,148,2576,DELIVERED
68612839,25592,3405,DELIVERED
68612969,357,2230,DELIVERED
68613089,2674,1504,DELIVERED
68613110,2550,183,DELIVERED
68613210,12041,592,DELIVERED
68613261,8467,1257,DELIVERED
68613282,7773,881,DELIVERED
68613515,7907,3197,DELIVERED
68613579,7953,1472,DELIVERED
68613601,16993,126,DELIVERED
68613737,17537,1367,DELIVERED
68613811,22345,3605,DELIVERED
68613821,16496,2039,DELIVERED
68613827,28598,3129,DELIVERED
68613829,15165,985,DELIVERED
68613832,26467,4179,DELIVERED
68613839,14702,1837,DELIVERED
68613849,12613,3311,DELIVERED
68613853,19969,3608,DELIVERED
68613855,0,424,CANCELLED
68613873,26052,2383,DELIVERED
68613948,28565,2327,DELIVERED
68613983,18715,3070,DELIVERED
68613991,5527,2078,DELIVERED
68614007,18937,2036,DELIVERED
68614065,425,1772,DELIVERED
68614136,7480,3688,DELIVERED
68614151,24555,165,DELIVERED
68614194,14666,4643,DELIVERED
68614364,2905,2093,DELIVERED
68614413,29865,3715,DELIVERED
68614441,12136,935,DELIVERED
68614443,16575,2419,DELIVERED
68614566,938,179,DELIVERED
68614655,23219,108,DELIVERED
68614793,26237,3075,DELIVERED
68614928,10614,2248,DELIVERED
68615000,357,2490,DELIVERED
68615036,5037,2075,DELIVERED
68615068,6536,528,DELIVERED
68615069,28169,3951,DELIVERED
68615124,27551,3987,DELIVERED
68615159,28836,984,DELIVERED
68615282,15898,2273,DELIVERED
68615444,10800,3285,DELIVERED
68615445,17832,1651,DELIVERED
68615674,17832,1309,DELIVERED
68615720,18715,2731,DELIVERED
68615801,29979,4817,DELIVERED
68615828,16430,547,DELIVERED
68615891,10824,2091,DELIVERED
68615954,1599,789,DELIVERED
68615987,5250,987,DELIVERED
68616030,9222,1583,DELIVERED
68616031,28836,726,DELIVERED
68616083,18033,1776,DELIVERED
68616215,12136,3070,DELIVERED
68616230,30879,1827,DELIVERED
68616244,25651,5921,DELIVERED
68616245,16993,967,DELIVERED
68616247,4737,1615,DELIVERED
68616252,26511,2440,DELIVERED
68616281,4977,606,DELIVERED
68616298,25651,607,DELIVERED
68616305,5226,2142,DELIVERED
68616457,28096,897,DELIVERED
68616474,5037,1806,DELIVERED
68616506,8521,1705,DELIVERED
68616551,24584,4048,DELIVERED
68616562,7767,4123,DELIVERED
68616592,25021,1151,DELIVERED
68616613,2969,1459,DELIVERED
68616636,9211,1500,DELIVERED
68616732,29077,2381,DELIVERED
68616744,0,3467,CANCELLED
68616765,23219,721,DELIVERED
68617005,20500,821,DELIVERED
68617014,25409,486,DELIVERED
68617140,11918,5921,DELIVERED
68617157,11457,1887,DELIVERED
68617195,28633,3047,DELIVERED
68617279,14433,2179,DELIVERED
68617337,16917,1276,DELIVERED
68617513,15561,2114,DELIVERED
68617515,29638,3191,DELIVERED
68617577,26300,4017,DELIVERED
68617586,7930,4879,DELIVERED
68617631,20495,5594,DELIVERED
68617646,358,2573,DELIVERED
68617675,975,2389,DELIVERED
68617690,2061,607,DELIVERED
68617820,25651,3409,DELIVERED
68617861,8531,5104,DELIVERED
68617889,809,1035,DELIVERED
68617890,23860,1991,DELIVERED
68617949,26278,3661,DELIVERED
68617953,15834,3707,DELIVERED
68618017,26278,4526,DELIVERED
68618151,6350,1973,DELIVERED
68618182,10560,3541,DELIVERED
68618183,23842,1960,DELIVERED
68618186,5274,2373,DELIVERED
68618227,28551,1278,DELIVERED
68618317,17035,3878,DELIVERED
68618354,7549,2482,DELIVERED
68618355,5800,320,DELIVERED
68618357,13863,1803,DELIVERED
68618397,13401,2749,DELIVERED
68618398,15723,2544,DELIVERED
68618413,26075,3409,DELIVERED
68618447,9190,1066,DELIVERED
68618505,9182,1871,DELIVERED
68618525,26075,3700,DELIVERED
68618527,31050,409,DELIVERED
68618528,975,931,DELIVERED
68618607,26075,3839,DELIVERED
68618650,358,3438,DELIVERED
68618800,8182,2639,DELIVERED
68618881,11432,1177,DELIVERED
68618984,2490,2630,DELIVERED
68619084,7868,349,DELIVERED
68619088,6675,656,DELIVERED
68619201,23219,851,DELIVERED
68619241,231,2642,DELIVERED
68619519,7868,554,DELIVERED
68619545,13117,1507,DELIVERED
68619549,24571,4260,DELIVERED
68619628,6675,347,DELIVERED
68619738,28598,3805,DELIVERED
68619739,771,1681,DELIVERED
68619757,10019,3184,DELIVERED
68619819,11466,2236,DELIVERED
68619823,6165,354,DELIVERED
68619836,25592,1817,DELIVERED
68619866,25592,1548,DELIVERED
68619890,28072,1074,DELIVERED
68619911,0,2071,CANCELLED
68619925,7638,2098,DELIVERED
68619939,7615,3830,DELIVERED
68619943,10614,5985,DELIVERED
68619964,20973,1702,DELIVERED
68619966,12346,4132,DELIVERED
68620043,0,4488,CANCELLED
68620075,6172,1748,DELIVERED
68620132,22345,2895,DELIVERED
